Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Marital_Status,Num_of_Children,Employment_Status,Credit_Score,Online_Shopping_Frequency,Target
CUST_178,35,Female,108306,92,West,Single,3,Student,704,4,0
CUST_9936,60,Female,75550,73,South,Married,1,Employed,691,13,0
CUST_4125,31,Female,130170,54,South,Single,3,Unemployed,466,4,0
CUST_15008,42,Female,124847,97,North,Married,1,Student,397,0,0
CUST_12522,40,Male,99016,25,East,Widowed,4,Retired,333,4,0
CUST_15216,30,Female,137744,21,North,Divorced,0,Unemployed,618,3,0
CUST_11840,20,Male,57316,51,South,Married,3,Student,576,7,0
CUST_2662,67,Female,145754,32,West,Single,4,Retired,800,5,1
CUST_1479,61,Female,34511,68,West,Widowed,0,Retired,665,5,0
CUST_6119,32,Female,77817,19,South,Divorced,0,Student,814,4,0
CUST_5260,22,Male,106397,73,East,Single,1,Retired,385,17,1
CUST_1417,63,Female,89192,32,South,Divorced,4,Student,520,6,0
CUST_4776,18,Male,132035,1,East,Widowed,2,Unemployed,785,12,1
CUST_6344,49,Female,139037,15,West,Divorced,4,Unemployed,445,13,0
CUST_11818,56,Male,60994,27,East,Widowed,4,Student,685,3,0
CUST_13722,66,Female,23186,52,East,Single,1,Student,494,7,0
CUST_13565,46,Male,53242,19,South,Divorced,2,Student,411,13,1
CUST_13172,42,Male,82804,91,East,Single,2,Student,815,5,0
CUST_7047,61,Male,32382,35,South,Divorced,1,Retired,427,7,0
CUST_14731,50,Male,102844,85,North,Married,2,Student,570,12,0
CUST_9333,69,Male,81344,78,North,Married,3,Student,562,6,1
CUST_10928,29,Male,119628,78,West,Married,1,Student,315,2,0
CUST_8231,23,Female,106780,15,South,Divorced,0,Student,366,16,0
CUST_7120,54,Male,75038,85,West,Married,2,Employed,332,9,0
CUST_13469,41,Female,29826,39,South,Divorced,1,Unemployed,438,14,1
CUST_2257,41,Female,30236,66,North,Divorced,4,Retired,750,3,1
CUST_10122,54,Female,76558,38,North,Single,0,Retired,335,8,0
CUST_15183,20,Male,119801,63,North,Divorced,1,Unemployed,458,5,1
CUST_3043,40,Female,57106,81,North,Widowed,2,Student,795,4,0
CUST_15067,27,Male,122655,89,North,Divorced,1,Unemployed,809,16,1
CUST_2360,23,Female,69026,36,North,Married,3,Student,408,15,0
CUST_3014,26,Male,149928,57,East,Divorced,0,Student,550,11,1
CUST_10625,67,Male,137177,43,North,Married,1,Employed,442,10,0
CUST_197,60,Male,110119,54,East,Married,1,Student,638,13,0
CUST_2287,18,Female,40211,47,South,Divorced,0,Employed,769,19,0
CUST_13153,42,Male,113861,41,South,Single,2,Unemployed,569,15,0
CUST_12190,58,Female,22979,73,East,Single,1,Retired,562,10,0
CUST_2355,22,Male,112435,64,West,Married,3,Retired,670,17,0
CUST_15095,18,Female,119367,98,West,Married,2,Unemployed,712,8,1
CUST_351,26,Male,116647,33,West,Single,2,Unemployed,618,11,0
CUST_12307,21,Male,139084,64,North,Single,4,Student,555,6,1
CUST_10128,56,Female,60041,63,North,Widowed,4,Employed,529,13,0
CUST_2335,33,Male,36869,9,North,Divorced,2,Employed,694,11,0
CUST_12777,40,Male,73089,68,North,Divorced,2,Employed,777,5,0
CUST_2945,40,Female,94609,26,South,Married,0,Retired,489,7,1
CUST_9831,28,Female,145898,83,East,Married,0,Student,499,12,0
CUST_8251,41,Female,27046,64,West,Divorced,0,Retired,646,8,0
CUST_1968,25,Male,52106,55,East,Married,3,Unemployed,633,11,1
CUST_12093,65,Female,32805,74,North,Single,2,Retired,455,18,1
CUST_2833,20,Female,135473,67,North,Single,2,Unemployed,370,16,0
CUST_10782,33,Male,42151,32,South,Widowed,2,Student,460,14,0
CUST_11723,20,Female,36856,63,East,Divorced,3,Retired,633,0,0
CUST_6668,54,Male,106861,44,West,Married,0,Retired,380,18,0
CUST_15167,28,Female,65762,82,East,Single,4,Unemployed,507,16,0
CUST_11440,60,Male,127141,91,North,Married,2,Employed,763,14,0
CUST_2855,38,Female,82405,89,East,Divorced,0,Student,363,13,0
CUST_598,52,Female,112544,92,East,Married,0,Retired,503,14,1
CUST_6585,32,Female,62084,70,South,Widowed,2,Unemployed,410,1,0
CUST_277,34,Male,129884,12,East,Married,0,Student,829,4,1
CUST_8760,47,Male,144630,35,South,Widowed,2,Unemployed,434,11,0
CUST_6537,29,Female,142814,59,West,Single,1,Employed,379,0,0
CUST_7108,69,Male,148455,23,North,Divorced,4,Employed,504,1,0
CUST_3846,56,Female,125110,27,South,Divorced,4,Employed,682,9,0
CUST_83,54,Male,68389,65,North,Divorced,0,Student,740,2,1
CUST_3732,28,Female,95478,32,West,Married,2,Unemployed,658,10,0
CUST_4634,40,Female,118619,63,West,Widowed,1,Retired,664,1,0
CUST_15198,53,Female,91330,66,North,Single,2,Unemployed,586,15,0
CUST_13091,63,Male,85365,88,South,Divorced,4,Student,521,6,0
CUST_10337,32,Female,51000,84,South,Married,0,Retired,306,6,0
CUST_2136,49,Female,103587,32,East,Single,1,Employed,417,11,1
CUST_6722,28,Female,24420,1,South,Divorced,0,Student,787,4,0
CUST_9095,54,Female,89270,35,West,Widowed,1,Retired,645,17,0
CUST_800,68,Male,91112,66,North,Divorced,4,Unemployed,525,16,1
CUST_4477,58,Female,128148,35,North,Widowed,0,Unemployed,498,18,1
CUST_11098,38,Female,142055,28,North,Single,0,Student,778,18,1
CUST_11514,44,Male,50135,58,East,Divorced,0,Student,610,1,0
CUST_7804,41,Female,132000,2,West,Married,3,Retired,390,3,0
CUST_15048,25,Female,140229,70,South,Married,0,Retired,722,2,0
CUST_9721,60,Male,29610,10,West,Married,1,Retired,411,4,0
CUST_1567,39,Female,123745,30,East,Single,2,Employed,456,8,0
CUST_6859,51,Male,40393,81,North,Widowed,3,Student,516,9,0
CUST_13633,37,Male,86265,41,East,Widowed,4,Student,684,5,0
CUST_45,32,Male,26024,60,South,Widowed,1,Unemployed,461,14,1
CUST_7807,22,Male,143040,77,South,Divorced,0,Unemployed,684,15,0
CUST_12281,53,Male,60481,88,West,Widowed,0,Unemployed,393,1,1
CUST_9810,59,Female,135192,45,East,Divorced,3,Employed,689,3,0
CUST_6785,47,Female,78443,34,East,Widowed,3,Retired,492,6,0
CUST_7802,69,Male,122761,91,West,Single,2,Employed,719,16,0
CUST_12514,53,Female,68404,89,North,Single,1,Retired,472,16,0
CUST_12121,38,Female,60872,28,South,Divorced,3,Student,489,5,0
CUST_6782,21,Female,57653,31,West,Divorced,3,Student,604,9,1
CUST_11292,44,Male,86116,3,North,Widowed,2,Employed,323,7,0
CUST_12015,23,Male,69709,45,East,Married,1,Retired,394,8,0
CUST_8973,36,Male,59971,30,West,Divorced,4,Employed,650,17,1
CUST_1273,40,Male,79514,35,West,Single,1,Retired,724,1,0
CUST_374,55,Male,38791,12,West,Married,1,Unemployed,508,4,0
CUST_11859,60,Male,36891,43,West,Widowed,0,Retired,640,17,0
CUST_3338,69,Male,89590,74,North,Divorced,1,Retired,468,19,1
CUST_3207,62,Female,146076,95,North,Single,1,Unemployed,416,7,0
CUST_10619,46,Female,27090,87,West,Single,4,Retired,674,8,0
CUST_15178,20,Male,129874,17,West,Divorced,2,Employed,578,9,0
CUST_6018,52,Female,98810,9,East,Widowed,3,Unemployed,348,0,0
CUST_465,69,Male,82245,57,North,Widowed,2,Unemployed,598,17,0
CUST_868,42,Male,79642,88,East,Widowed,1,Employed,448,8,0
CUST_4338,26,Female,135086,37,North,Married,0,Unemployed,614,10,0
CUST_4344,36,Female,82407,39,West,Divorced,1,Employed,496,14,1
CUST_4659,29,Female,116331,21,East,Widowed,1,Unemployed,374,9,1
CUST_12078,42,Male,32824,81,South,Widowed,4,Retired,593,5,0
CUST_5831,28,Female,86439,69,East,Widowed,2,Student,505,1,1
CUST_11837,67,Female,79141,36,South,Divorced,3,Retired,702,8,0
CUST_2986,54,Male,124932,37,East,Divorced,0,Unemployed,773,15,1
CUST_6580,20,Male,64723,24,South,Single,3,Unemployed,466,9,0
CUST_7877,37,Male,126356,62,North,Married,0,Unemployed,595,8,0
CUST_727,26,Female,97646,34,East,Widowed,4,Retired,503,3,0
CUST_4466,31,Male,32884,57,West,Divorced,0,Retired,310,15,0
CUST_12607,37,Female,135370,16,North,Single,3,Employed,568,17,1
CUST_10141,69,Female,21587,86,East,Divorced,3,Employed,569,1,1
CUST_5520,29,Female,25062,35,South,Single,2,Unemployed,329,14,0
CUST_7093,63,Female,67740,10,South,Divorced,0,Student,540,17,1
CUST_7594,63,Female,59815,74,West,Single,3,Employed,655,15,0
CUST_11594,26,Female,73573,86,South,Single,4,Unemployed,649,15,0
CUST_14237,28,Female,66116,35,East,Single,3,Unemployed,553,15,0
CUST_12898,47,Male,116015,78,West,Widowed,0,Employed,334,2,1
CUST_10338,27,Female,91700,85,East,Widowed,0,Student,826,5,0
CUST_948,43,Male,56621,87,North,Married,1,Retired,390,18,1
CUST_5334,33,Female,22211,66,East,Married,1,Student,316,4,0
CUST_11627,38,Male,59029,86,South,Single,4,Retired,759,2,0
CUST_4484,38,Female,111421,92,South,Widowed,0,Student,506,7,0
CUST_239,18,Female,140734,16,North,Widowed,1,Unemployed,587,12,0
CUST_10334,23,Female,68025,89,East,Single,2,Employed,495,0,1
CUST_14860,65,Male,146233,90,North,Single,3,Retired,429,10,0
CUST_4265,33,Female,113620,55,West,Married,0,Retired,790,7,0
CUST_5825,55,Male,136718,29,South,Single,1,Employed,713,2,0
CUST_10530,31,Female,93915,66,North,Married,4,Unemployed,838,8,1
CUST_8118,45,Female,40064,6,East,Widowed,2,Employed,358,10,1
CUST_11449,65,Male,104944,16,South,Single,0,Retired,741,2,0
CUST_6543,31,Male,82243,82,South,Widowed,2,Unemployed,843,19,0
CUST_6127,55,Male,66541,28,North,Divorced,0,Unemployed,312,12,0
CUST_2021,27,Female,133537,74,South,Divorced,4,Unemployed,438,12,0
CUST_3494,43,Male,23588,78,North,Single,3,Student,571,5,0
CUST_7967,47,Female,63268,36,East,Widowed,2,Unemployed,701,18,0
CUST_3191,57,Male,34028,36,South,Divorced,1,Unemployed,495,10,0
CUST_9125,50,Female,56722,54,North,Divorced,1,Retired,441,15,0
CUST_14845,68,Female,133864,90,West,Widowed,4,Student,478,5,0
CUST_720,69,Male,147767,80,North,Divorced,1,Employed,613,19,1
CUST_13014,30,Male,109242,73,North,Single,4,Unemployed,596,17,0
CUST_401,65,Male,110824,5,East,Divorced,3,Retired,651,19,0
CUST_12472,53,Female,34261,10,South,Single,0,Student,839,6,1
CUST_3665,64,Female,99529,18,North,Divorced,0,Student,838,8,0
CUST_4872,49,Female,59251,66,East,Widowed,4,Student,753,9,0
CUST_13865,67,Male,24706,30,East,Married,4,Retired,695,0,1
CUST_10884,25,Male,138674,8,West,Widowed,4,Unemployed,685,4,0
CUST_985,26,Female,57492,50,North,Divorced,0,Unemployed,677,0,1
CUST_4100,66,Female,64201,79,South,Widowed,4,Unemployed,558,12,0
CUST_3679,46,Male,78669,50,East,Widowed,2,Unemployed,328,16,1
CUST_1401,38,Female,33153,4,North,Divorced,3,Student,606,11,1
CUST_11029,35,Male,30186,13,East,Married,4,Student,555,6,1
CUST_4515,25,Male,108149,10,East,Divorced,3,Student,794,4,0
CUST_5181,46,Female,47987,88,South,Single,1,Employed,809,10,0
CUST_15392,40,Female,82294,59,East,Divorced,0,Employed,609,1,1
CUST_13361,46,Female,105296,93,South,Widowed,4,Employed,494,3,1
CUST_9583,37,Male,59404,95,East,Married,2,Student,785,7,1
CUST_13273,51,Male,103594,90,East,Widowed,1,Retired,387,19,0
CUST_10926,42,Female,126049,56,West,Widowed,3,Retired,326,12,1
CUST_8943,45,Male,81976,98,West,Widowed,1,Unemployed,675,12,0
CUST_11964,68,Female,32534,71,West,Widowed,3,Employed,624,12,0
CUST_6099,22,Female,124662,58,East,Married,3,Student,667,0,0
CUST_8524,25,Male,64547,77,West,Widowed,0,Student,711,10,0
CUST_13779,27,Male,127771,58,East,Married,0,Student,688,11,0
CUST_6644,58,Male,81524,39,South,Married,0,Unemployed,808,6,0
CUST_15068,18,Male,90397,88,North,Divorced,3,Unemployed,430,4,1
CUST_9945,64,Female,125159,90,South,Widowed,2,Unemployed,489,14,0
CUST_5948,37,Male,47717,46,North,Divorced,1,Unemployed,758,19,0
CUST_15308,55,Male,46301,10,North,Married,3,Unemployed,467,10,1
CUST_936,37,Male,61212,87,East,Married,2,Employed,567,15,0
CUST_13763,41,Female,109002,63,South,Single,1,Employed,649,19,0
CUST_8847,56,Female,121901,79,South,Divorced,0,Employed,644,2,0
CUST_3946,34,Female,62187,11,East,Married,2,Retired,604,0,0
CUST_1210,30,Female,126649,87,South,Single,2,Student,789,6,0
CUST_2391,69,Male,123070,52,East,Single,0,Unemployed,822,5,0
CUST_2426,68,Male,58009,64,North,Married,1,Retired,723,1,1
CUST_6425,26,Female,103356,22,North,Married,0,Student,492,10,1
CUST_3634,33,Female,134986,5,South,Single,3,Student,592,17,0
CUST_377,48,Male,80588,59,North,Single,3,Employed,473,18,0
CUST_2324,27,Female,100408,85,South,Widowed,4,Employed,737,17,0
CUST_11389,31,Male,125080,65,North,Single,4,Employed,793,4,0
CUST_1661,47,Male,34398,9,North,Married,1,Retired,646,9,0
CUST_5630,26,Female,104582,91,East,Single,3,Retired,434,12,0
CUST_15331,48,Female,25965,39,East,Widowed,4,Student,527,5,1
CUST_10511,49,Male,149765,5,North,Divorced,0,Employed,323,16,0
CUST_1609,47,Female,21216,20,South,Married,1,Employed,528,6,0
CUST_13216,63,Male,21998,97,West,Divorced,0,Student,337,1,0
CUST_12159,32,Female,40361,24,South,Divorced,0,Unemployed,300,11,0
CUST_3347,25,Male,60023,67,West,Single,4,Employed,488,12,0
CUST_9392,67,Female,128594,15,North,Widowed,3,Unemployed,673,13,1
CUST_3550,35,Male,67825,81,North,Divorced,2,Retired,536,12,0
CUST_3431,64,Female,69489,51,North,Single,0,Retired,478,16,0
CUST_9671,61,Female,97871,29,South,Married,3,Unemployed,419,19,1
CUST_14194,21,Male,62365,96,South,Widowed,2,Student,395,15,0
CUST_14208,36,Female,24966,40,South,Divorced,3,Unemployed,337,8,1
CUST_6184,23,Female,135793,14,East,Married,2,Retired,609,1,0
CUST_11103,30,Female,84152,89,South,Divorced,1,Employed,347,2,1
CUST_2370,43,Female,91200,43,East,Divorced,4,Unemployed,821,0,0
CUST_3822,27,Male,149449,93,South,Widowed,4,Student,695,16,0
CUST_5007,39,Female,105820,22,North,Widowed,4,Unemployed,575,12,0
CUST_14620,60,Female,141330,2,North,Married,3,Student,744,15,1
CUST_10521,22,Male,79887,98,West,Single,2,Employed,615,13,0
CUST_9858,24,Male,25191,60,South,Divorced,4,Student,406,9,1
CUST_6281,56,Male,38553,40,West,Married,3,Student,422,12,0
CUST_2894,25,Female,70966,97,West,Married,0,Employed,527,17,0
CUST_10659,33,Female,134642,91,South,Widowed,4,Employed,425,9,1
CUST_10585,43,Female,126593,1,North,Married,4,Retired,789,16,0
CUST_14426,64,Female,42500,27,North,Widowed,0,Unemployed,402,18,0
CUST_5936,38,Female,144514,42,North,Single,1,Unemployed,728,16,0
CUST_6929,43,Female,68985,4,North,Widowed,0,Retired,752,15,0
CUST_434,42,Female,39045,98,North,Divorced,1,Employed,596,16,0
CUST_14031,38,Female,129205,99,West,Married,2,Unemployed,817,5,1
CUST_10102,59,Female,58151,18,North,Widowed,3,Retired,343,2,0
CUST_2435,18,Female,92079,37,East,Single,2,Retired,526,12,0
CUST_2372,36,Male,110027,2,East,Married,3,Retired,767,18,0
CUST_9319,57,Female,118324,52,West,Widowed,2,Student,463,17,1
CUST_5446,28,Female,73695,3,East,Single,4,Employed,723,4,0
CUST_8262,47,Female,144130,84,West,Divorced,1,Student,313,15,0
CUST_3526,39,Male,43154,38,West,Widowed,1,Unemployed,542,7,0
CUST_13883,23,Male,95268,32,North,Divorced,0,Retired,475,7,0
CUST_15110,69,Male,127295,60,North,Single,1,Student,801,17,0
CUST_9426,63,Female,75661,88,South,Married,1,Employed,547,10,0
CUST_1692,52,Male,93482,5,East,Divorced,2,Unemployed,363,1,0
CUST_10021,65,Male,51850,46,North,Married,2,Employed,483,7,0
CUST_2159,51,Male,91291,79,West,Single,2,Unemployed,418,3,0
CUST_8583,48,Female,98009,27,South,Widowed,0,Employed,627,16,0
CUST_2389,54,Male,43006,57,North,Divorced,3,Student,724,12,0
CUST_8227,68,Male,116778,61,West,Married,3,Student,417,15,0
CUST_15411,48,Male,126193,37,South,Widowed,2,Retired,340,2,1
CUST_9723,49,Female,93277,23,North,Divorced,3,Unemployed,314,18,0
CUST_6831,65,Female,67432,32,North,Divorced,3,Unemployed,683,11,0
CUST_1056,63,Female,76829,7,North,Married,0,Employed,767,10,0
CUST_14650,21,Female,26170,43,South,Married,2,Employed,684,17,0
CUST_599,18,Female,25202,82,East,Divorced,3,Unemployed,606,2,1
CUST_14717,19,Male,61880,33,East,Divorced,4,Employed,359,0,0
CUST_13418,46,Male,95352,24,East,Single,2,Retired,562,13,1
CUST_216,68,Female,87413,48,South,Widowed,4,Unemployed,537,14,1
CUST_9927,54,Male,79854,7,West,Married,4,Employed,670,17,1
CUST_7197,35,Female,76370,60,West,Married,3,Unemployed,493,13,0
CUST_14520,27,Female,135719,77,West,Married,2,Employed,636,3,0
CUST_12300,47,Male,97606,69,West,Single,4,Student,611,14,0
CUST_15439,31,Male,90736,34,East,Widowed,3,Student,624,19,1
CUST_10463,53,Male,79511,26,South,Divorced,2,Employed,447,15,1
CUST_11249,43,Male,87010,27,West,Married,4,Student,692,9,0
CUST_10432,60,Male,102675,18,North,Married,2,Employed,824,8,0
CUST_9197,42,Female,36003,33,South,Widowed,2,Retired,777,11,1
CUST_15057,54,Female,32106,82,North,Single,2,Retired,373,10,0
CUST_5253,28,Female,139630,37,North,Single,0,Employed,518,3,0
CUST_10253,42,Male,106047,9,West,Married,0,Unemployed,304,10,1
CUST_10158,41,Female,147500,22,East,Married,1,Student,378,12,1
CUST_9122,39,Male,40402,6,South,Single,3,Retired,493,12,1
CUST_132,41,Female,135636,58,West,Single,4,Student,450,12,0
CUST_14552,34,Female,115763,17,South,Single,3,Retired,792,6,0
CUST_5251,21,Male,131747,74,West,Divorced,1,Employed,429,18,1
CUST_10477,28,Female,68039,42,South,Divorced,2,Employed,572,6,0
CUST_894,30,Male,96512,26,West,Widowed,1,Retired,829,11,0
CUST_4631,46,Female,105349,91,North,Divorced,1,Student,432,8,0
CUST_13228,24,Male,37192,97,South,Divorced,1,Retired,401,9,1
CUST_1918,64,Male,126241,66,East,Divorced,3,Unemployed,706,0,0
CUST_1046,24,Female,23973,20,West,Single,0,Employed,825,2,0
CUST_14106,36,Female,43669,34,North,Married,4,Retired,716,8,1
CUST_4406,33,Female,35796,66,East,Widowed,0,Employed,631,8,1
CUST_2976,55,Female,90546,98,East,Divorced,1,Employed,358,1,1
CUST_8069,39,Male,75938,40,East,Divorced,0,Employed,678,6,0
CUST_6417,60,Male,57837,9,South,Single,4,Employed,463,13,0
CUST_10927,69,Male,88860,78,East,Widowed,1,Student,469,15,1
CUST_15388,43,Female,75274,15,East,Married,4,Unemployed,505,11,0
CUST_12126,25,Female,120699,9,North,Married,2,Employed,802,18,1
CUST_9678,22,Female,80287,41,South,Divorced,4,Unemployed,716,14,0
CUST_3579,38,Female,128243,49,West,Single,1,Unemployed,523,8,0
CUST_988,65,Male,144741,50,West,Widowed,0,Unemployed,398,17,0
CUST_9547,36,Male,148129,42,East,Widowed,3,Retired,561,4,0
CUST_654,22,Male,97828,42,East,Widowed,1,Employed,367,4,1
CUST_10653,65,Female,94922,96,East,Divorced,0,Unemployed,642,19,0
CUST_13351,21,Female,136196,93,East,Widowed,1,Unemployed,546,0,1
CUST_3399,37,Male,127211,42,South,Widowed,0,Employed,618,11,0
CUST_6510,66,Male,21209,6,South,Single,4,Retired,311,17,0
CUST_3589,63,Female,88731,58,East,Divorced,1,Student,334,19,1
CUST_12412,20,Female,71893,17,North,Divorced,3,Unemployed,421,14,1
CUST_5056,51,Male,61626,45,South,Married,4,Student,645,16,0
CUST_685,63,Male,117944,71,North,Widowed,0,Student,331,7,1
CUST_12422,26,Female,56110,77,North,Divorced,1,Employed,424,6,0
CUST_7060,56,Male,108208,14,North,Divorced,4,Retired,459,14,0
CUST_9853,66,Female,131662,57,North,Divorced,0,Retired,692,15,1
CUST_2177,26,Male,33413,36,North,Divorced,0,Retired,342,1,0
CUST_425,62,Female,98203,93,West,Widowed,1,Unemployed,344,16,0
CUST_614,54,Male,97819,56,West,Widowed,1,Retired,364,2,0
CUST_10446,37,Male,118970,27,West,Widowed,0,Employed,833,16,0
CUST_14822,55,Male,112767,3,North,Married,1,Student,483,10,0
CUST_1022,48,Male,49228,98,South,Single,4,Retired,803,1,0
CUST_11334,39,Female,116797,6,South,Divorced,2,Unemployed,817,6,0
CUST_13897,20,Male,100887,39,East,Widowed,0,Retired,773,12,0
CUST_1388,27,Female,117608,5,North,Widowed,4,Retired,739,2,0
CUST_9729,18,Male,31058,53,West,Divorced,4,Unemployed,792,6,0
CUST_9521,31,Female,47511,8,West,Single,1,Student,723,5,0
CUST_12669,67,Male,135240,98,North,Widowed,3,Retired,788,2,0
CUST_5319,30,Male,52001,81,North,Divorced,1,Retired,763,5,1
CUST_7527,54,Female,40263,61,East,Married,2,Unemployed,398,2,0
CUST_4597,31,Female,135015,3,South,Divorced,4,Unemployed,503,6,0
CUST_5027,56,Female,69507,41,South,Married,3,Employed,664,19,0
CUST_10512,60,Male,27658,72,West,Married,0,Retired,625,13,0
CUST_13896,49,Female,69305,58,South,Single,2,Employed,486,0,0
CUST_1949,65,Female,131670,44,East,Divorced,0,Employed,353,15,1
CUST_3168,45,Female,90527,47,South,Widowed,0,Student,682,5,1
CUST_14148,32,Female,98885,70,East,Widowed,4,Retired,635,17,0
CUST_7736,31,Female,83445,60,East,Married,0,Retired,639,8,0
CUST_13295,41,Female,74949,57,South,Single,0,Employed,328,0,1
CUST_2261,27,Male,61633,24,East,Married,1,Employed,442,5,1
CUST_12636,22,Male,26821,67,West,Divorced,2,Unemployed,690,5,1
CUST_10609,48,Male,46400,25,East,Widowed,1,Employed,683,5,0
CUST_2549,45,Female,117084,64,West,Divorced,2,Employed,554,12,0
CUST_11391,45,Male,90701,50,West,Widowed,4,Student,595,19,0
CUST_10930,34,Female,146539,34,West,Widowed,3,Employed,472,14,1
CUST_13793,61,Female,55395,55,West,Divorced,1,Student,320,10,0
CUST_12962,54,Female,130809,89,East,Divorced,0,Unemployed,687,16,0
CUST_6138,19,Male,35195,77,East,Married,3,Unemployed,836,16,1
CUST_11304,27,Female,109635,92,North,Widowed,4,Employed,755,4,1
CUST_2074,60,Female,61978,77,North,Single,4,Employed,620,5,0
CUST_11612,47,Female,103161,64,West,Single,1,Student,501,5,0
CUST_9378,60,Male,104138,46,North,Married,1,Retired,454,14,0
CUST_11916,40,Male,67686,71,North,Divorced,3,Unemployed,467,11,1
CUST_11330,31,Male,122770,91,North,Divorced,1,Retired,306,0,0
CUST_9375,57,Male,35336,41,East,Married,3,Unemployed,587,2,0
CUST_4780,62,Male,142706,92,West,Divorced,3,Employed,462,17,0
CUST_3277,38,Male,79737,69,East,Widowed,4,Retired,633,4,1
CUST_3719,40,Female,29555,16,South,Married,3,Employed,701,3,0
CUST_10670,56,Male,31373,26,South,Single,0,Retired,623,15,0
CUST_8354,69,Male,115318,37,West,Divorced,3,Retired,504,13,0
CUST_6690,69,Female,128309,93,East,Divorced,3,Student,430,18,0
CUST_9603,58,Male,149250,9,East,Divorced,0,Student,401,11,1
CUST_4929,18,Female,113974,31,East,Divorced,3,Retired,831,12,0
CUST_11967,53,Female,28445,93,North,Divorced,4,Student,705,17,1
CUST_4056,69,Male,66705,55,North,Married,0,Unemployed,716,5,1
CUST_9600,42,Male,86894,89,West,Married,4,Unemployed,473,0,1
CUST_14308,43,Female,83458,56,East,Widowed,2,Retired,424,13,0
CUST_274,63,Male,141964,89,West,Widowed,3,Student,415,12,1
CUST_4395,53,Female,64520,63,South,Single,1,Student,655,18,1
CUST_6156,69,Male,141260,78,East,Widowed,3,Employed,826,2,0
CUST_415,68,Male,71052,48,North,Married,4,Employed,717,19,1
CUST_3830,31,Female,62176,92,South,Married,3,Employed,395,14,1
CUST_5615,29,Female,36701,45,West,Widowed,2,Unemployed,545,7,0
CUST_13750,67,Female,95044,49,West,Married,4,Employed,620,8,0
CUST_2457,31,Male,80440,56,South,Divorced,2,Student,527,16,1
CUST_7132,28,Female,114236,77,East,Single,2,Student,484,14,0
CUST_1040,29,Female,70780,74,West,Widowed,2,Unemployed,818,5,1
CUST_7059,62,Female,122238,25,East,Widowed,4,Unemployed,622,8,0
CUST_2962,29,Female,62397,78,South,Married,2,Employed,816,2,0
CUST_7498,29,Male,20749,41,North,Single,0,Employed,584,4,0
CUST_6513,39,Male,24330,53,West,Widowed,2,Unemployed,473,4,0
CUST_1586,49,Female,147552,6,South,Widowed,2,Employed,397,18,0
CUST_11442,63,Female,58453,21,East,Divorced,4,Retired,493,13,0
CUST_14292,21,Male,149609,93,West,Married,1,Unemployed,704,8,0
CUST_14789,29,Male,43970,24,West,Married,4,Student,667,1,0
CUST_9848,29,Female,149091,29,South,Married,3,Employed,710,4,1
CUST_4613,59,Male,24562,56,West,Married,1,Retired,342,15,0
CUST_8048,45,Female,147796,3,North,Married,4,Retired,408,4,0
CUST_1573,47,Female,116281,93,South,Married,4,Retired,518,10,0
CUST_7773,61,Male,79856,58,South,Single,1,Employed,583,15,0
CUST_10241,66,Male,98370,35,West,Divorced,2,Unemployed,683,5,0
CUST_11453,19,Female,22928,4,North,Single,0,Unemployed,523,18,1
CUST_11045,29,Male,118927,66,West,Married,4,Retired,459,16,0
CUST_15228,67,Female,36261,80,East,Divorced,3,Retired,837,16,0
CUST_13961,63,Female,30235,99,North,Single,0,Unemployed,797,18,0
CUST_13178,34,Male,37161,90,South,Single,1,Employed,674,9,0
CUST_13606,24,Male,115963,20,West,Divorced,2,Student,578,17,0
CUST_13829,58,Female,55287,58,North,Divorced,3,Retired,754,19,1
CUST_14407,18,Male,97416,32,East,Married,2,Retired,644,3,0
CUST_9317,41,Male,131913,51,East,Single,0,Retired,587,18,1
CUST_12831,27,Male,55519,17,West,Widowed,2,Employed,392,19,1
CUST_11225,23,Female,85144,66,North,Widowed,2,Retired,325,14,0
CUST_12513,35,Female,145308,6,North,Married,4,Retired,505,1,0
CUST_6979,36,Female,55990,55,North,Widowed,1,Retired,618,0,0
CUST_6481,58,Female,138755,82,North,Single,2,Retired,405,15,1
CUST_7323,63,Male,42471,67,South,Single,1,Employed,415,13,1
CUST_12214,19,Male,64768,11,North,Married,4,Unemployed,717,19,0
CUST_2078,35,Female,140849,25,South,Single,0,Employed,586,6,0
CUST_9889,62,Male,107027,2,South,Divorced,3,Employed,418,15,0
CUST_6676,57,Female,88209,83,South,Married,4,Unemployed,351,16,0
CUST_4381,60,Male,72779,20,East,Married,2,Retired,780,7,0
CUST_3731,48,Male,106936,68,West,Married,2,Student,384,19,0
CUST_3760,31,Male,98807,97,North,Married,4,Retired,656,17,0
CUST_5331,57,Male,52670,84,South,Widowed,2,Unemployed,730,13,1
CUST_9825,42,Male,24105,3,East,Divorced,3,Employed,646,18,0
CUST_8313,41,Female,35747,82,East,Divorced,2,Retired,780,7,1
CUST_4251,32,Male,66886,90,South,Single,4,Retired,615,4,0
CUST_9594,65,Female,97096,31,South,Single,1,Student,377,8,0
CUST_6533,65,Male,40728,61,South,Married,1,Retired,658,14,0
CUST_8462,68,Female,53944,41,West,Single,0,Student,518,18,0
CUST_386,59,Female,142144,73,West,Married,1,Retired,364,15,1
