dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,params_str
2,0.17555460929870606,0.005599109155653855,0.02105565071105957,0.0019110733523098427,gini,17,10,12,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 12}",0.9862577183925499,0.9913918412794817,0.9805283935621014,0.9739204372912238,0.9837007794311164,0.9831598339912947,0.0058300323127550785,16,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 12}"
2,0.17113037109375,0.007137470964524528,0.018850326538085938,0.001672684003429378,gini,17,10,25,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}",0.9839032290717684,0.9887417754833486,0.9798582852515437,0.9734345581536592,0.9839983804028748,0.9819872456726391,0.00511898944176618,79,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}"
2,0.16091270446777345,0.010810110426414377,0.020845842361450196,0.004948313975953135,gini,17,10,54,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}",0.9788602085231299,0.9894604717076627,0.9716145358841989,0.9676849883591457,0.9764186658568681,0.9768077740662011,0.007411472078833823,188,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}"
2,0.16837849617004394,0.013421342724983078,0.025617456436157225,0.005727289405236846,gini,17,10,37,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 37}",0.9820629618382427,0.9896669703411277,0.977062455714141,0.9705375037959308,0.9792752302864662,0.9797210243951817,0.006261154560669015,119,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 37}"
2,0.16322121620178223,0.007871056545042682,0.019640779495239256,0.0035626829403594584,gini,17,10,41,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 41}",0.9816580625569389,0.9906427776090697,0.9766089685190809,0.9710638728616258,0.9775037959307623,0.9794954954954955,0.00651659052260557,134,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 41}"
2,0.17638072967529297,0.011278119310347712,0.021288394927978516,0.005415337769351196,gini,17,10,25,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}",0.9820710598238688,0.9897256807369167,0.9776191922259339,0.9726247595910518,0.9840186253669398,0.9812118635489423,0.005792181883726565,102,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}"
2,0.17297577857971191,0.005323098639388101,0.018950939178466797,0.0018666842962434577,gini,17,10,4,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 4}",0.9861241016297196,0.9904747444073287,0.9804352667274017,0.974768701285555,0.9836157505820428,0.9830837129264097,0.005297321204962961,24,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 4}"
2,0.1670069217681885,0.01101629636018527,0.024613237380981444,0.0054780086147135885,gini,17,10,23,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 23}",0.9821884806154468,0.9899929142625772,0.9803279684178561,0.9741532543779734,0.9838182002226946,0.9820961635793097,0.00512930647748149,76,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 23}"
2,0.15993008613586426,0.005120085795080866,0.019424867630004884,0.0017897103745148349,gini,17,10,54,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}",0.9788602085231299,0.9894604717076627,0.9716145358841989,0.9675574450855351,0.9764186658568681,0.976782265411479,0.00744297931762589,189,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}"
2,0.17900710105895995,0.012439335354544822,0.021920108795166017,0.006190084168752458,gini,17,10,3,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}",0.9843142018422918,0.9924911428282215,0.9807227452171273,0.9753720012146978,0.9830954550055674,0.983199109221581,0.005567621803430368,12,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}"
2,0.17068910598754883,0.00768516752301882,0.02208094596862793,0.005058232127945595,gini,17,10,25,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}",0.9839902824172486,0.9898329790464622,0.979570806761818,0.9726956169652798,0.9832229982791781,0.9818625366939973,0.00564252695653869,86,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 25}"
2,0.1642998218536377,0.0022104565467105635,0.02323017120361328,0.002022031287145709,gini,17,10,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}",0.97876708168843,0.9904848668893613,0.9757910719708471,0.9712582245166516,0.9769652798866282,0.9786533049903836,0.0064144808664203835,148,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}"
2,0.16840572357177735,0.004951992898896657,0.020408201217651366,0.005048663005166367,gini,17,10,31,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 31}",0.983218949286365,0.991576070452475,0.9787448122279582,0.9711650976819515,0.9809980767284138,0.9811406012754327,0.006610436260181387,104,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 31}"
2,0.16608400344848634,0.008153522891083719,0.021514463424682616,0.0021471625210178293,gini,17,10,39,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 39}",0.9816580625569389,0.9906427776090697,0.9769004960016197,0.9711489017106995,0.9792327158619294,0.9799165907480514,0.006395634324657012,116,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 39}"
2,0.16781048774719237,0.006319669255735744,0.026436328887939453,0.0037791946183205493,gini,17,10,3,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}",0.9833181496102844,0.9925458042311974,0.9804595606842799,0.9743435570401862,0.9836461180281406,0.9828626379188178,0.00588106386681513,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}"
2,0.17275638580322267,0.015294545600604404,0.02193450927734375,0.002906344490343443,gini,17,10,22,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 22}",0.985095657455208,0.9900698451260248,0.9784917501771434,0.9753760502075108,0.9828484664439721,0.9823763538819719,0.005116672887632588,71,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 22}"
2,0.16418304443359374,0.007249476104597715,0.020819377899169923,0.0029582905715459804,gini,17,10,34,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 34}",0.9825225225225225,0.9914363802004251,0.9779147687012856,0.9708270067820628,0.9811600364409354,0.9807721429294463,0.006693438087225397,111,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 34}"
2,0.1824413299560547,0.013892566206678818,0.026947546005249023,0.0020882976636016227,gini,17,10,13,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 13}",0.9843142018422918,0.9925761716772953,0.9807794311165099,0.9759186152444579,0.9839052535681749,0.983498734689746,0.005442112260263981,3,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 13}"
2,0.16459994316101073,0.006196002990634091,0.0218203067779541,0.004668451745976883,gini,17,10,59,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 59}",0.9788602085231299,0.9882538718493775,0.9719344063164288,0.9675959105172589,0.9739508047373215,0.9761190403887033,0.007065752448033204,194,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 59}"
2,0.17674040794372559,0.014765810626778049,0.022170495986938477,0.003618159137999709,gini,17,10,23,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 23}",0.9832574147180888,0.9914424536896447,0.9805749569794515,0.9748719506022876,0.9830873570199413,0.9826468266018826,0.005341746555299911,60,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 23}"
2,0.17713985443115235,0.015564236629499578,0.02007136344909668,0.002870447227898324,gini,17,10,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}",0.97876708168843,0.9904848668893613,0.9754833485170564,0.9712541755238385,0.976722340317846,0.9785423625873065,0.006456959446898049,161,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}"
2,0.1835299015045166,0.008699686271131022,0.022857141494750977,0.0045021251083477275,gini,17,10,26,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 26}",0.983316125113878,0.9899443263488208,0.9797611094240308,0.9727401558862232,0.9830488915882175,0.9817621216722341,0.0055931939630999555,89,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 26}"
2,0.18543071746826173,0.020764447806347713,0.023561859130859376,0.007666779965746393,gini,17,10,50,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 50}",0.9788602085231299,0.9894604717076627,0.9754833485170564,0.9689644700880656,0.9763619799574856,0.9778260957586801,0.006672160102626423,170,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 50}"
2,0.17468795776367188,0.0051401249269403,0.02358694076538086,0.003432937819786868,gini,17,10,28,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 28}",0.9832513412288694,0.9899423018524143,0.9787002733070147,0.9726247595910518,0.9815163478084827,0.9812070047575665,0.0056660224978313705,103,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 28}"
2,0.16380481719970702,0.012828775730160018,0.024804067611694337,0.004402773221444809,gini,17,10,60,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 60}",0.9788602085231299,0.9882538718493775,0.9715942909201336,0.9675959105172589,0.9736147383338394,0.9759838040287481,0.00712832830747462,200,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 60}"
2,0.1748027801513672,0.01004732979713213,0.021045398712158204,0.004095686595508064,gini,17,10,43,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 43}",0.9789654823362688,0.9904848668893613,0.9754833485170564,0.9711731956675776,0.9774815264702905,0.9787176839761109,0.006441060670723073,145,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 43}"
2,0.16985478401184081,0.011805679934744556,0.022876834869384764,0.006377310369662659,gini,17,10,29,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 29}",0.9833404190707562,0.9916023889057597,0.9787002733070147,0.9726956169652798,0.9822370685292033,0.9817151533556027,0.006182440445670439,91,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 29}"
2,0.1750551223754883,0.010813774611158962,0.018594026565551758,0.0018536588503757256,gini,17,10,17,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 17}",0.9862050814859803,0.9912319060633668,0.9806863042818099,0.9737969430104261,0.9836582650065797,0.9831156999696326,0.005804354417187274,21,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 17}"
2,0.17517437934875488,0.004447936849671814,0.02005915641784668,0.005922465885763749,gini,17,10,16,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 16}",0.9833181496102844,0.9916975402368661,0.9804352667274017,0.9758457333738232,0.9836076525964167,0.9829808685089583,0.0051744994863776594,32,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 16}"
2,0.16584477424621583,0.006615691208504131,0.02412424087524414,0.004636098006343716,gini,17,10,48,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}",0.97876708168843,0.9894604717076627,0.9754833485170564,0.9700759186152444,0.9764186658568681,0.9780410972770521,0.006380401230314953,166,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}"
2,0.18805336952209473,0.011348294771903088,0.02890181541442871,0.013037392341910684,gini,17,10,52,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 52}",0.9788602085231299,0.9894604717076627,0.9725761716772952,0.9676849883591457,0.9761757262880859,0.9769515133110639,0.0072901454331465426,185,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 52}"
2,0.18018779754638672,0.017975297381709342,0.026778745651245116,0.005118227461464593,gini,17,10,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}",0.97876708168843,0.9904848668893613,0.9757910719708471,0.9711306812430408,0.976722340317846,0.978579208421905,0.00645727839058929,158,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}"
2,0.17519702911376953,0.015222562026769196,0.0265958309173584,0.005699310390854331,gini,17,10,56,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 56}",0.9788602085231299,0.9894604717076627,0.9716145358841989,0.9696123089381516,0.9761473833383947,0.9771389816783076,0.0069704420165726194,178,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 56}"
2,0.18392648696899414,0.011266858183404196,0.025719881057739258,0.008966539141952038,gini,17,10,53,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 53}",0.9788602085231299,0.9894604717076627,0.9729000911023382,0.9675574450855351,0.9761757262880859,0.9769907885413505,0.007285243031033353,183,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 53}"
2,0.18383240699768066,0.027706334606438572,0.02164764404296875,0.003756435957514755,gini,17,10,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}",0.9788602085231299,0.9882538718493775,0.9715942909201336,0.9692964874987349,0.9736997671829133,0.9763409251948578,0.006743818525407477,193,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 58}"
2,0.1793191909790039,0.011472520255434895,0.023968982696533202,0.004820018944044615,gini,17,10,4,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 4}",0.9852616661605426,0.9916084623949792,0.9784796031987042,0.9754732260350237,0.9838364206903533,0.9829318756959206,0.005603275241423438,38,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 4}"
2,0.1759171962738037,0.013709782670854927,0.02223057746887207,0.006423180814674792,gini,17,10,38,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 38}",0.9816580625569389,0.9896669703411277,0.9769004960016197,0.9711489017106995,0.9790444376961231,0.9796837736613018,0.006075548647027007,122,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 38}"
2,0.1716594696044922,0.021427355815309877,0.01994175910949707,0.004309628833291541,gini,17,10,52,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 52}",0.9788602085231299,0.9894604717076627,0.9729000911023382,0.967514930660998,0.9763619799574856,0.977019536390323,0.007292526112174101,181,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 52}"
2,0.1836378574371338,0.026084389609506174,0.018909740447998046,0.0039040389511241437,gini,17,10,8,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 8}",0.9861241016297196,0.9915659479704424,0.9804595606842799,0.9754489320781455,0.9836380200425145,0.9834473124810204,0.005403971902197982,4,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 8}"
2,0.17622218132019044,0.004197198498803176,0.01888728141784668,0.0034394603684205975,gini,17,10,22,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 22}",0.984186658568681,0.9910800688328778,0.9806863042818099,0.9751047676890372,0.9835286972365623,0.9829172993217936,0.005189005218347332,40,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 22}"
2,0.17856383323669434,0.006429110856233418,0.021193742752075195,0.006195954384756669,gini,17,10,10,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}",0.9861767385362891,0.9902743192630833,0.9806296183824275,0.9747241623646117,0.9829071768397611,0.9829424030772346,0.005236556409721196,37,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}"
2,0.16882805824279784,0.003980811935003161,0.02238306999206543,0.0024588752503440273,gini,17,10,40,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 40}",0.9816580625569389,0.9906427776090697,0.9769004960016197,0.9711914161352364,0.9771758275129062,0.9795137159631542,0.006480888069266276,132,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 40}"
2,0.17101874351501464,0.010166950710797882,0.022118520736694337,0.001862194525721794,gini,17,10,19,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 19}",0.9842615649357223,0.9902318048385464,0.9804595606842799,0.975060228768094,0.9837594898269056,0.9827545298107097,0.004973125640273914,51,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 19}"
2,0.16499438285827636,0.005874436940651024,0.022601795196533204,0.00460772372546966,gini,17,10,5,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 5}",0.9843142018422918,0.9903289806660593,0.98036643384958,0.9748921955663528,0.9836339710497015,0.9827071565947969,0.005061351212486012,57,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 5}"
2,0.17723422050476073,0.007101407315029362,0.016530895233154298,0.0024758954881907206,gini,17,10,26,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 26}",0.9842433444680636,0.9887417754833486,0.9794533859702399,0.9727401558862232,0.9821358437088775,0.9814629011033504,0.005315828524089569,95,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 26}"
2,0.1710944652557373,0.004786061504947463,0.02282118797302246,0.003939973118460056,gini,17,10,15,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 15}",0.9852616661605426,0.9905759692276547,0.9807105982386882,0.9738758983702802,0.9838566656544185,0.9828561595303167,0.0055069312720268,46,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 15}"
2,0.16317081451416016,0.005796047544986734,0.02041306495666504,0.00046618905063481296,gini,17,10,51,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 51}",0.9788602085231299,0.9894604717076627,0.9737503795930762,0.9689644700880656,0.9761473833383947,0.9774365826500657,0.006835604403439834,172,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 51}"
2,0.1661280632019043,0.011816063768670428,0.020448875427246094,0.005336442263656771,gini,17,10,59,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 59}",0.9788602085231299,0.9882538718493775,0.9715942909201336,0.9677173803016499,0.9739427067516955,0.9760736916691973,0.007078919873252421,197,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 59}"
2,0.17154555320739745,0.00959533774397212,0.022951793670654298,0.0039230580223251505,gini,17,10,10,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}",0.9841805850794616,0.9902318048385464,0.9807227452171273,0.9734082397003746,0.9838141512298816,0.9824715052130782,0.005479905945732249,66,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 10}"
2,0.16803808212280275,0.01082206123049699,0.024004602432250978,0.006322102148055325,gini,17,10,27,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 27}",0.983316125113878,0.990023281708675,0.9787002733070147,0.9728029152748253,0.9818119242838345,0.9813309039376457,0.005645825416257587,97,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 27}"
2,0.17166881561279296,0.00935125811644179,0.02252511978149414,0.003758067370856187,gini,17,10,54,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}",0.9788602085231299,0.9894604717076627,0.971954651280494,0.9676424739346088,0.9761757262880859,0.9768187063467962,0.0073791281178954785,187,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 54}"
2,0.17734012603759766,0.009673131770490085,0.023271512985229493,0.0045933972198341855,gini,17,10,3,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}",0.9842332219860309,0.9912460775382123,0.9787225427674866,0.973983196679826,0.9837594898269056,0.9823889057596922,0.005793576747885665,70,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 3}"
2,0.17452535629272461,0.012028594548535774,0.022469472885131837,0.004822640685951058,gini,17,10,21,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 21}",0.9829760097175828,0.990245976313392,0.9804595606842799,0.9755784998481627,0.9830124506529001,0.9824544994432636,0.004744460884446701,68,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 21}"
2,0.1596383571624756,0.007774854359066165,0.02227625846862793,0.005262866029687942,gini,17,10,29,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 29}",0.9824293956878228,0.9905881162060937,0.9787205182710799,0.9728029152748253,0.9825954043931573,0.9814272699665958,0.005796479904459722,96,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 29}"
2,0.1718986988067627,0.008298704525184199,0.021886682510375975,0.0061340652898375075,gini,17,10,48,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}",0.97876708168843,0.9894604717076627,0.9754833485170564,0.9699524243344468,0.9764591557849984,0.9780244964065188,0.006409353093464421,167,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}"
2,0.17349414825439452,0.00714586957820787,0.024596977233886718,0.004539098450782074,gini,17,10,8,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 8}",0.9833181496102844,0.9925194857779127,0.9785038971555825,0.9747423828322704,0.9839740864459966,0.9826116003644094,0.005988648991991551,62,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 8}"
2,0.1588357448577881,0.010274382583597561,0.021465873718261717,0.00345558800889509,gini,17,10,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}",0.97876708168843,0.9904848668893613,0.9757910719708471,0.9713007389411885,0.9766656544184633,0.978601882781658,0.006421665532407692,154,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 45}"
2,0.1716562271118164,0.012075191020898532,0.023344087600708007,0.005781670358761523,gini,17,10,9,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 9}",0.9833181496102844,0.992547828727604,0.9803785808280192,0.974920538516044,0.9838627391436381,0.9830055673651179,0.005729850831990936,28,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 9}"
2,0.1671605587005615,0.009721447467726666,0.01844925880432129,0.001778406474982054,gini,17,10,48,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}",0.97876708168843,0.9894604717076627,0.9757910719708471,0.9701609474643184,0.9761757262880859,0.9780710598238688,0.0063492308330561666,165,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 48}"
2,0.16136569976806642,0.012101914918751885,0.026851797103881837,0.005204294061269778,gini,17,10,36,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 36}",0.9820629618382427,0.9896669703411277,0.977062455714141,0.9696568478590951,0.9791132705739448,0.9795125012653102,0.0065255513752783935,133,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 36}"
2,0.17495741844177246,0.006294107100630819,0.0190279483795166,0.0021162649908956755,gini,17,10,15,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 15}",0.9833181496102844,0.9915598744812228,0.9803785808280192,0.9734892195566353,0.9838384451867599,0.9825168539325844,0.005834985743681584,65,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 10, 'model__min_samples_split': 15}"
